,时间,标题,股票代码,问询函类型,文件地址
130,2020-06-03 18:50:01,关于黄石东贝电器股份有限公司的重大资产重组预案审核意见函,900956,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139216808186604.pdf
131,2020-06-03 17:10:02,关于湖北三峡新型建材股份有限公司的定期报告信息披露监管问询函,600293,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216808136565.pdf
132,2020-06-03 17:10:02,关于中路股份有限公司的定期报告信息披露监管问询函,600818,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216808096177.pdf
133,2020-06-02 19:10:01,关于今创集团股份有限公司的定期报告信息披露监管问询函,603680,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216808038933.pdf
134,2020-06-02 18:20:01,关于隆鑫通用动力股份有限公司的定期报告信息披露监管问询函,603766,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216808029983.pdf
135,2020-06-02 17:40:01,关于天津松江股份有限公司的定期报告信息披露监管问询函,600225,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216808007606.pdf
136,2020-06-02 17:30:23,关于重庆路桥股份有限公司的定期报告信息披露监管问询函,600106,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216808012586.pdf
137,2020-06-02 17:10:29,关于国旅联合股份有限公司的定期报告信息披露监管问询函,600358,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216807970450.pdf
138,2020-06-02 17:10:29,关于广誉远中药股份有限公司2019年年度报告的信息披露监管问询函,600771,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216807951000.pdf
139,2020-06-01 19:10:01,关于浙江广厦股份有限公司的定期报告信息披露监管问询函,600052,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216807893564.pdf
140,2020-06-01 17:10:45,关于郑州煤电股份有限公司的定期报告信息披露监管问询函,600121,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139216807749492.pdf
141,2020-05-29 21:40:01,关于上海泛微网络科技股份有限公司的定期报告信息披露监管问询函,603039,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723642347.pdf
142,2020-05-29 20:10:01,关于湖南科力远新能源股份有限公司2019年年度报告的信息披露监管问询函,600478,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723638838.pdf
143,2020-05-29 19:20:01,关于对浙江德宏汽车电子电器股份有限公司控制权转让和重大资产重组事项终止的问询函,603701,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139155723625969.pdf
144,2020-05-29 17:20:01,关于陕西建设机械股份有限公司2019年年度报告的信息披露监管问询函,600984,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723554188.pdf
145,2020-05-29 17:10:27,关于浙江梅轮电梯股份有限公司的定期报告信息披露监管问询函,603321,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723568838.pdf
146,2020-05-29 17:10:27,关于大湖水殖股份有限公司的2019年度报告事后审核问询函,600257,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723544727.pdf
147,2020-05-29 17:10:27,关于通化葡萄酒股份有限公司的定期报告信息披露监管问询函,600365,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723546068.pdf
148,2020-05-29 17:10:27,关于方正证券股份有限公司的定期报告信息披露监管问询函,601901,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723467840.pdf
149,2020-05-29 17:10:27,关于湖南百利工程科技股份有限公司的定期报告信息披露监管问询函,603959,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723514105.pdf
150,2020-05-29 17:10:27,关于宜华生活科技股份有限公司的定期报告信息披露监管问询函,600978,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723504379.pdf
151,2020-05-29 17:10:27,关于西宁特殊钢股份有限公司的定期报告信息披露监管问询函,600117,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723482082.pdf
152,2020-05-29 17:10:27,关于对义乌华鼎锦纶股份有限公司2019年年度报告的事后审核问询函,601113,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723450214.pdf
153,2020-05-28 18:10:01,关于苏州柯利达装饰股份有限公司的定期报告信息披露监管问询函,603828,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723417495.pdf
154,2020-05-28 17:10:03,关于方大炭素新材料科技股份有限公司的定期报告信息披露监管问询函,600516,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155722831413.pdf
155,2020-05-28 17:10:03,关于中新科技集团股份有限公司的定期报告信息披露监管问询函,603996,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723248350.pdf
156,2020-05-27 18:30:01,关于上海北特科技股份有限公司的定期报告信息披露监管问询函,603009,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723170315.pdf
157,2020-05-27 17:10:04,关于上海妙可蓝多食品科技股份有限公司的定期报告信息披露监管问询函,600882,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723119950.pdf
158,2020-05-27 17:10:03,关于山西安泰集团股份有限公司的定期报告信息披露监管问询函,600408,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723022103.pdf
159,2020-05-27 17:10:03,关于上工申贝（集团）股份有限公司的定期报告信息披露监管问询函,600843,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723024693.pdf
160,2020-05-26 19:10:01,关于浙江东尼电子股份有限公司的定期报告信息披露监管问询函,603595,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723005882.pdf
161,2020-05-26 19:00:02,关于亚宝药业集团股份有限公司2019年年度报告的信息披露监管问询函,600351,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155723004154.pdf
162,2020-05-26 18:30:01,关于维科技术股份有限公司的定期报告信息披露监管问询函,600152,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155722997252.pdf
163,2020-05-25 18:50:01,关于中衡设计集团股份有限公司的问询函,603017,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139155722859834.pdf
164,2020-05-25 17:10:02,关于京投发展股份有限公司的定期报告信息披露监管问询函,600683,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155722749261.pdf
165,2020-05-25 17:10:02,关于浙江奥康鞋业股份有限公司的定期报告信息披露监管问询函,603001,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139155722735415.pdf
166,2020-05-22 23:30:01,关于格力地产股份有限公司的问询函,600185,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139094638790227.pdf
167,2020-05-22 20:20:01,关于对上海强生控股股份有限公司重大资产置换及发行股份购买资产并募集配套资金暨关联交预案问询函,600662,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8139094638777188.pdf
168,2020-05-22 18:30:02,关于正源控股股份有限公司的定期报告信息披露监管问询函,600321,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638732326.pdf
169,2020-05-22 18:30:02,关于中安科股份有限公司的定期报告信息披露监管问询函,600654,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638736390.pdf
170,2020-05-22 18:20:01,关于深圳九有股份有限公司的定期报告信息披露监管问询函,600462,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638731554.pdf
171,2020-05-22 18:10:01,关于常熟风范电力设备股份有限公司的定期报告信息披露监管问询函,601700,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638730623.pdf
172,2020-05-22 17:50:02,关于广汇汽车服务集团股份公司2019年年度报告的信息披露监管问询函,600297,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638721369.pdf
173,2020-05-22 17:50:02,关于对浙江德宏汽车电子电器股份有限公司控制权变更事项的问询函,603701,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139094638714764.pdf
174,2020-05-22 17:20:01,关于上海中毅达股份有限公司的定期报告信息披露监管问询函,600610,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638698933.pdf
175,2020-05-22 17:10:03,关于河南中孚实业股份有限公司的定期报告信息披露监管问询函,600595,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638565014.pdf
176,2020-05-22 17:10:03,关于安通控股股份有限公司的定期报告信息披露监管问询函,600179,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638602945.pdf
177,2020-05-22 17:10:03,关于北京信威科技集团股份有限公司的定期报告信息披露监管问询函,600485,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638565404.pdf
178,2020-05-22 17:10:03,关于上海创兴资源开发股份有限公司的定期报告信息披露监管问询函,600193,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638567444.pdf
179,2020-05-21 21:00:02,关于开普云信息科技股份有限公司的问询函,688228,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139094638557433.pdf
180,2020-05-21 17:50:01,关于引力传媒股份有限公司的定期报告信息披露监管问询函,603598,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638519722.pdf
181,2020-05-21 17:10:26,关于浙江济民制药股份有限公司的定期报告信息披露监管问询函,603222,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638464531.pdf
182,2020-05-21 17:10:26,关于赛轮集团股份有限公司的定期报告信息披露监管问询函,601058,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638447331.pdf
183,2020-05-21 17:10:26,关于对甘肃刚泰控股（集团）股份有限公司2019年年度报告的事后审核问询,600687,定期报告信息披露监管问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8139094638393805.pdf
184,2020-05-20 22:50:01,关于江西昌九生物化工股份有限公司的问询函,600228,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8139094638389732.pdf
