,时间,公司名称,股票代码,问询函类型,文件编号
0,2020-07-27,华联控股,000036,关注函,CDD00003658194.pdf
1,2020-07-24,东旭光电,000413,关注函,CDD00041358208.pdf
2,2020-07-24,*ST华讯,000687,关注函,CDD00068758207.pdf
3,2020-07-24,顺利办,000606,关注函,CDD00060658186.pdf
4,2020-07-23,海南海药,000566,关注函,CDD00056658167.pdf
5,2020-07-21,*ST华讯,000687,关注函,CDD00068758148.pdf
6,2020-07-17,智度股份,000676,年报问询函,CDD00067658113.pdf
7,2020-07-17,红 太 阳,000525,关注函,CDD00052558124.pdf
8,2020-07-17,新金路,000510,关注函,CDD00051058125.pdf
9,2020-07-17,招商蛇口,001979,许可类重组问询函,CDD00197958090.pdf
10,2020-07-10,太阳能,000591,关注函,CDD00059158003.pdf
11,2020-07-09,*ST金宇,000803,年报问询函,CDD00080357990.pdf
12,2020-07-09,双林生物,000403,许可类重组问询函,CDD00040357995.pdf
13,2020-07-08,红 太 阳,000525,年报问询函,CDD00052557894.pdf
14,2020-07-08,东旭蓝天,000040,关注函,CDD00004057985.pdf
15,2020-07-08,*ST天夏,000662,年报问询函,CDD00066257983.pdf
16,2020-07-07,中迪投资,000609,关注函,CDD00060957982.pdf
17,2020-07-06,深 赛 格,000058,关注函,CDD00005857975.pdf
18,2020-07-06,*ST长动,000835,关注函,CDD00083557953.pdf
19,2020-07-06,*ST长动,000835,年报问询函,CDD00083557951.pdf
20,2020-07-27,华联控股,000036,关注函,CDD00003658194.pdf
21,2020-07-24,东旭光电,000413,关注函,CDD00041358208.pdf
22,2020-07-24,*ST华讯,000687,关注函,CDD00068758207.pdf
23,2020-07-24,顺利办,000606,关注函,CDD00060658186.pdf
24,2020-07-23,海南海药,000566,关注函,CDD00056658167.pdf
25,2020-07-21,*ST华讯,000687,关注函,CDD00068758148.pdf
26,2020-07-17,智度股份,000676,年报问询函,CDD00067658113.pdf
27,2020-07-17,红 太 阳,000525,关注函,CDD00052558124.pdf
28,2020-07-17,新金路,000510,关注函,CDD00051058125.pdf
29,2020-07-17,招商蛇口,001979,许可类重组问询函,CDD00197958090.pdf
30,2020-07-10,太阳能,000591,关注函,CDD00059158003.pdf
31,2020-07-09,*ST金宇,000803,年报问询函,CDD00080357990.pdf
32,2020-07-09,双林生物,000403,许可类重组问询函,CDD00040357995.pdf
33,2020-07-08,红 太 阳,000525,年报问询函,CDD00052557894.pdf
34,2020-07-08,东旭蓝天,000040,关注函,CDD00004057985.pdf
35,2020-07-08,*ST天夏,000662,年报问询函,CDD00066257983.pdf
36,2020-07-07,中迪投资,000609,关注函,CDD00060957982.pdf
37,2020-07-06,深 赛 格,000058,关注函,CDD00005857975.pdf
38,2020-07-06,*ST长动,000835,关注函,CDD00083557953.pdf
39,2020-07-06,*ST长动,000835,年报问询函,CDD00083557951.pdf
40,2020-07-06,东旭光电,000413,年报问询函,CDD00041357877.pdf
41,2020-07-03,中嘉博创,000889,年报问询函,CDD00088957928.pdf
42,2020-07-03,*ST斯太,000760,年报问询函,CDD00076057937.pdf
43,2020-07-02,*ST银亿,000981,年报问询函,CDD00098157845.pdf
44,2020-07-01,*ST银河,000806,关注函,CDD00080657911.pdf
45,2020-06-30,四环生物,000518,年报问询函,CDD00051857887.pdf
46,2020-06-30,新华联,000620,年报问询函,CDD00062057793.pdf
47,2020-06-29,*ST夏利,000927,许可类重组问询函,CDD00092757870.pdf
48,2020-06-29,*ST众泰,000980,年报问询函,CDD00098057835.pdf
49,2020-06-24,*ST高升,000971,年报问询函,CDD00097157646.pdf
50,2020-06-24,东旭光电,000413,关注函,CDD00041357830.pdf
51,2020-06-23,*ST银河,000806,年报问询函,CDD00080657759.pdf
52,2020-06-23,红 太 阳,000525,关注函,CDD00052557801.pdf
53,2020-06-22,*ST华讯,000687,年报问询函,CDD00068757789.pdf
54,2020-06-19,*ST舜喆B,000168,年报问询函,CDD00016857731.pdf
55,2020-06-19,宜华健康,000150,年报问询函,CDD00015057401.pdf
56,2020-06-19,西部创业,000557,年报问询函,CDD00055757776.pdf
57,2020-06-19,厦门信达,000701,年报问询函,CDD00070157558.pdf
58,2020-06-18,众泰汽车,000980,关注函,CDD00098057777.pdf
59,2020-06-18,国农科技,000004,年报问询函,CDD00000457770.pdf
60,2020-06-18,深物业A,000011,关注函,CDD00001157766.pdf
61,2020-06-17,*ST金洲,000587,年报问询函,CDD00058757742.pdf
62,2020-06-17,中迪投资,000609,年报问询函,CDD00060957723.pdf
63,2020-06-16,泰禾集团,000732,年报问询函,CDD00073257717.pdf
64,2020-06-14,华讯方舟,000687,关注函,CDD00068757726.pdf
65,2020-06-11,*ST盈方,000670,非许可类重组问询函,CDD00067057698.pdf
66,2020-06-11,中润资源,000506,年报问询函,CDD00050657657.pdf
67,2020-06-09,荣丰控股,000668,许可类重组问询函,CDD00066857672.pdf
68,2020-06-09,*ST友谊,000679,年报问询函,CDD00067957662.pdf
69,2020-06-08,东旭光电,000413,关注函,CDD00041357656.pdf
70,2020-06-08,*ST友谊,000679,非许可类重组问询函,CDD00067957636.pdf
71,2020-06-06,北京文化,000802,年报问询函,CDD00080257405.pdf
72,2020-06-05,珠海中富,000659,年报问询函,CDD00065957496.pdf
73,2020-06-05,紫光学大,000526,年报问询函,CDD00052657543.pdf
74,2020-06-05,TCL科技,000100,许可类重组问询函,CDD00010057601.pdf
75,2020-06-05,*ST藏格,000408,关注函,CDD00040857611.pdf
76,2020-06-04,顺利办,000606,年报问询函,CDD00060657554.pdf
77,2020-06-04,深大通,000038,年报问询函,CDD00003857586.pdf
78,2020-06-04,华闻集团,000793,年报问询函,CDD00079357537.pdf
79,2020-06-04,东旭蓝天,000040,年报问询函,CDD00004057545.pdf
80,2020-06-03,*ST 中绒,000982,年报问询函,CDD00098257282.pdf
81,2020-06-02,欢瑞世纪,000892,年报问询函,CDD00089257536.pdf
82,2020-06-02,*ST当代,000673,年报问询函,CDD00067357538.pdf
83,2020-06-02,京蓝科技,000711,年报问询函,CDD00071157341.pdf
84,2020-06-01,国新健康,000503,年报问询函,CDD00050357516.pdf
85,2020-06-01,*ST盐湖,000792,年报问询函,CDD00079257508.pdf
86,2020-06-01,ST地矿,000409,非许可类重组问询函,CDD00040957484.pdf
87,2020-06-01,ST中基,000972,年报问询函,CDD00097257491.pdf
88,2020-05-31,ST双环,000707,年报问询函,CDD00070757422.pdf
89,2020-05-31,ST慧业,000816,年报问询函,CDD00081657465.pdf
90,2020-05-30,华讯方舟,000687,关注函,CDD00068757517.pdf
91,2020-05-29,汇源通信,000586,年报问询函,CDD00058657477.pdf
92,2020-05-29,全新好,000007,年报问询函,CDD00000757426.pdf
93,2020-05-29,亚太实业,000691,年报问询函,CDD00069157473.pdf
94,2020-05-28,太阳能,000591,年报问询函,CDD00059157074.pdf
95,2020-05-27,九 芝 堂,000989,年报问询函,CDD00098957393.pdf
96,2020-05-27,九 芝 堂,000989,年报问询函,CDD00098957393.pdf
97,2020-05-27,九 芝 堂,000989,年报问询函,CDD00098957393.pdf
98,2020-05-27,九 芝 堂,000989,年报问询函,CDD00098957393.pdf
99,2020-05-26,通化金马,000766,年报问询函,CDD00076657226.pdf
100,2020-05-26,*ST永林,000663,年报问询函,CDD00066357440.pdf
101,2020-05-26,ST宜化,000422,年报问询函,CDD00042257447.pdf
102,2020-05-26,中国中期,000996,年报问询函,CDD00099657378.pdf
103,2020-05-26,*ST胜尔,000890,年报问询函,CDD00089057346.pdf
104,2020-05-26,东旭光电,000413,关注函,CDD00041357431.pdf
105,2020-05-26,德展健康,000813,年报问询函,CDD00081357433.pdf
106,2020-05-26,*ST天首,000611,年报问询函,CDD00061157423.pdf
107,2020-05-26,*ST平能,000780,年报问询函,CDD00078057188.pdf
108,2020-05-26,*ST东科,000727,年报问询函,CDD00072757362.pdf
109,2020-05-25,海航投资,000616,年报问询函,CDD00061657267.pdf
110,2020-05-25,*ST金洲,000587,关注函,CDD00058757419.pdf
111,2020-05-25,金浦钛业,000545,年报问询函,CDD00054557374.pdf
112,2020-05-25,*ST大洲,000571,年报问询函,CDD00057157140.pdf
113,2020-05-25,*ST节能,000820,年报问询函,CDD00082057379.pdf
114,2020-05-25,*ST秦机,000837,年报问询函,CDD00083757321.pdf
115,2020-05-25,嘉凯城,000918,年报问询函,CDD00091857197.pdf
116,2020-05-22,华讯方舟,000687,关注函,CDD00068757388.pdf
117,2020-05-21,茂化实华,000637,关注函,CDD00063757370.pdf
118,2020-05-21,*ST华塑,000509,关注函,CDD00050957359.pdf
119,2020-05-20,*ST河化,000953,年报问询函,CDD00095357349.pdf
120,2020-05-20,*ST沈机,000410,年报问询函,CDD00041057274.pdf
121,2020-05-20,*ST华映,000536,年报问询函,CDD00053657313.pdf
122,2020-05-19,*ST藏格,000408,年报问询函,CDD00040857250.pdf
123,2020-05-19,华控赛格,000068,年报问询函,CDD00006857318.pdf
124,2020-05-19,供销大集,000564,年报问询函,CDD00056457324.pdf
125,2020-05-18,炼石航空,000697,年报问询函,CDD00069757257.pdf
126,2020-05-18,*ST宝实,000595,年报问询函,CDD00059557314.pdf
127,2020-05-18,*ST夏利,000927,年报问询函,CDD00092757293.pdf
128,2020-05-18,*ST金鸿,000669,年报问询函,CDD00066957230.pdf
129,2020-05-15,三湘印象,000863,年报问询函,CDD00086357225.pdf
130,2020-05-15,恒立实业,000622,年报问询函,CDD00062257279.pdf
131,2020-05-13,兴业矿业,000426,年报问询函,CDD00042657183.pdf
132,2020-05-13,中润资源,000506,年报问询函,CDD00050657214.pdf
133,2020-05-12,泰禾集团,000732,关注函,CDD00073257248.pdf
134,2020-05-12,*ST美丽,000010,年报问询函,CDD00001057165.pdf
135,2020-05-12,京山轻机,000821,年报问询函,CDD00082157198.pdf
136,2020-05-11,汇源通信,000586,关注函,CDD00058657245.pdf
137,2020-05-11,华数传媒,000156,许可类重组问询函,CDD00015657220.pdf
138,2020-05-11,*ST西发,000752,年报问询函,CDD00075257216.pdf
139,2020-05-08,金洲慈航,000587,年报问询函,CDD00058757166.pdf
140,2020-05-08,山东路桥,000498,许可类重组问询函,CDD00049857208.pdf
141,2020-05-07,红 太 阳,000525,关注函,CDD00052557204.pdf
142,2020-05-07,*ST东电,000585,年报问询函,CDD00058557180.pdf
143,2020-05-07,*ST生物,000504,年报问询函,CDD00050457120.pdf
144,2020-05-06,贝瑞基因,000710,年报问询函,CDD00071057104.pdf
145,2020-05-06,*ST胜尔,000890,关注函,CDD00089057179.pdf
146,2020-05-05,陕西金叶,000812,关注函,CDD00081257137.pdf
147,2020-04-30,*ST节能,000820,关注函,CDD00082057150.pdf
148,2020-04-30,华讯方舟,000687,关注函,CDD00068757141.pdf
149,2020-04-30,中迪投资,000609,关注函,CDD00060957147.pdf
150,2020-04-30,藏格控股,000408,关注函,CDD00040857130.pdf
151,2020-04-30,*ST 南糖,000911,年报问询函,CDD00091157132.pdf
152,2020-04-30,泰禾集团,000732,关注函,CDD00073257133.pdf
153,2020-04-30,京汉股份,000615,关注函,CDD00061557135.pdf
154,2020-04-30,海航投资,000616,关注函,CDD00061657139.pdf
155,2020-04-30,供销大集,000564,关注函,CDD00056457138.pdf
156,2020-04-29,北京文化,000802,关注函,CDD00080257134.pdf
157,2020-04-29,*ST斯太,000760,关注函,CDD00076057112.pdf
158,2020-04-29,新华联,000620,关注函,CDD00062057117.pdf
159,2020-04-28,天夏智慧,000662,关注函,CDD00066257110.pdf
160,2020-04-27,ST银河,000806,关注函,CDD00080657092.pdf
161,2020-04-26,锌业股份,000751,年报问询函,CDD00075157067.pdf
162,2020-04-24,中色股份,000758,年报问询函,CDD00075857060.pdf
163,2020-04-24,长城动漫,000835,关注函,CDD00083557073.pdf
164,2020-04-22,方大集团,000055,关注函,CDD00005557056.pdf
165,2020-04-22,美锦能源,000723,关注函,CDD00072357049.pdf
166,2020-04-21,华讯方舟,000687,关注函,CDD00068757054.pdf
167,2020-04-19,*ST 南糖,000911,年报问询函,CDD00091156990.pdf
168,2020-04-16,经纬纺机,000666,年报问询函,CDD00066656906.pdf
169,2020-04-15,*ST斯太,000760,关注函,CDD00076057002.pdf
170,2020-04-14,模塑科技,000700,关注函,CDD00070056994.pdf
171,2020-04-14,全新好,000007,关注函,CDD00000756962.pdf
172,2020-04-14,天夏智慧,000662,关注函,CDD00066256973.pdf
173,2020-04-13,航锦科技,000818,年报问询函,CDD00081856952.pdf
174,2020-04-13,中嘉博创,000889,关注函,CDD00088956961.pdf
175,2020-04-10,景峰医药,000908,关注函,CDD00090856948.pdf
176,2020-04-09,云内动力,000903,关注函,CDD00090356931.pdf
177,2020-04-09,华讯方舟,000687,关注函,CDD00068756930.pdf
178,2020-04-08,晨鸣纸业,000488,年报问询函,CDD00048856924.pdf
179,2020-04-08,*ST 海马,000572,年报问询函,CDD00057256921.pdf
180,2020-04-08,ST地矿,000409,年报问询函,CDD00040956861.pdf
181,2020-04-07,东旭光电,000413,关注函,CDD00041356920.pdf
182,2020-04-07,沈阳化工,000698,关注函,CDD00069856925.pdf
183,2020-04-07,ST南风,000737,年报问询函,CDD00073756916.pdf
184,2020-04-07,豫能控股,001896,年报问询函,CDD00189656912.pdf
185,2020-04-03,*ST华塑,000509,年报问询函,CDD00050956890.pdf
186,2020-04-03,盛达资源,000603,年报问询函,CDD00060356869.pdf
187,2020-04-02,*ST安凯,000868,年报问询函,CDD00086856881.pdf
188,2020-03-31,银星能源,000862,年报问询函,CDD00086256812.pdf
189,2020-03-27,长春高新,000661,关注函,CDD00066156848.pdf
190,2020-03-26,*ST大洲,000571,关注函,CDD00057156816.pdf
191,2020-03-25,*ST津滨,000897,年报问询函,CDD00089756801.pdf
192,2020-03-24,红 太 阳,000525,关注函,CDD00052556811.pdf
193,2020-03-23,宜华健康,000150,关注函,CDD00015056805.pdf
194,2020-03-20,数源科技,000909,许可类重组问询函,CDD00090956798.pdf
195,2020-03-20,盛达资源,000603,年报问询函,CDD00060356784.pdf
196,2020-03-19,高新发展,000628,关注函,CDD00062856790.pdf
197,2020-03-17,绿景控股,000502,许可类重组问询函,CDD00050256768.pdf
198,2020-03-16,*ST大洲,000571,关注函,CDD00057156730.pdf
199,2020-03-16,中色股份,000758,许可类重组问询函,CDD00075856756.pdf
200,2020-03-13,宜华健康,000150,关注函,CDD00015056750.pdf
201,2020-03-13,合金投资,000633,非许可类重组问询函,CDD00063356743.pdf
202,2020-03-12,全新好,000007,关注函,CDD00000756739.pdf
203,2020-03-12,亚太实业,000691,非许可类重组问询函,CDD00069156733.pdf
204,2020-03-09,康达尔,000048,关注函,CDD00004856723.pdf
205,2020-03-04,韶能股份,000601,关注函,CDD00060156700.pdf
206,2020-02-26,*ST 中绒,000982,关注函,CDD00098256661.pdf
207,2020-02-25,茂化实华,000637,关注函,CDD00063756657.pdf
208,2020-02-23,深康佳Ａ,000016,关注函,CDD00001656653.pdf
209,2020-02-14,深大通,000038,关注函,CDD00003856612.pdf
210,2020-02-11,法 尔 胜,000890,非许可类重组问询函,CDD00089056603.pdf
211,2020-02-05,天夏智慧,000662,关注函,CDD00066256584.pdf
212,2020-02-05,智度股份,000676,关注函,CDD00067656582.pdf
213,2020-02-05,炼石航空,000697,关注函,CDD00069756577.pdf
214,2020-02-05,金宇车城,000803,许可类重组问询函,CDD00080356573.pdf
215,2020-02-03,欢瑞世纪,000892,关注函,CDD00089256557.pdf
216,2020-02-02,顺利办,000606,关注函,CDD00060656562.pdf
217,2020-02-02,北京文化,000802,关注函,CDD00080256564.pdf
218,2020-02-01,ST银亿,000981,关注函,CDD00098156561.pdf
219,2020-01-22,华讯方舟,000687,关注函,CDD00068756544.pdf
220,2020-01-22,ST地矿,000409,关注函,CDD00040956543.pdf
221,2020-01-22,天夏智慧,000662,关注函,CDD00066256551.pdf
222,2020-01-22,茂化实华,000637,关注函,CDD00063756505.pdf
223,2020-01-22,航锦科技,000818,关注函,CDD00081856519.pdf
224,2020-01-22,华塑控股,000509,关注函,CDD00050956531.pdf
225,2020-01-22,中色股份,000758,关注函,CDD00075856540.pdf
226,2020-01-22,众泰汽车,000980,关注函,CDD00098056521.pdf
227,2020-01-22,厦门信达,000701,关注函,CDD00070156532.pdf
228,2020-01-22,欢瑞世纪,000892,关注函,CDD00089256539.pdf
229,2020-01-17,全新好,000007,关注函,CDD00000756504.pdf
230,2020-01-16,天夏智慧,000662,关注函,CDD00066256502.pdf
231,2020-01-15,天夏智慧,000662,关注函,CDD00066256492.pdf
232,2020-01-15,东旭蓝天,000040,关注函,CDD00004056402.pdf
233,2020-01-15,东旭光电,000413,关注函,CDD00041356406.pdf
234,2020-01-13,*ST盐湖,000792,关注函,CDD00079256465.pdf
235,2020-01-09,模塑科技,000700,关注函,CDD00070056458.pdf
236,2020-01-08,*ST天首,000611,关注函,CDD00061156447.pdf
237,2020-01-07,海航投资,000616,关注函,CDD00061656438.pdf
238,2020-01-06,*ST高升,000971,关注函,CDD00097156428.pdf
239,2020-01-06,金洲慈航,000587,关注函,CDD00058756430.pdf
240,2020-01-05,*ST斯太,000760,关注函,CDD00076056419.pdf
241,2020-01-03,*ST大洲,000571,关注函,CDD00057156401.pdf
242,2019-12-31,嘉凯城,000918,关注函,CDD00091856377.pdf
243,2019-12-30,兴业矿业,000426,关注函,CDD00042656376.pdf
244,2019-12-30,华映科技,000536,关注函,CDD00053656375.pdf
245,2019-12-29,广东甘化,000576,关注函,CDD00057656371.pdf
246,2019-12-26,天音控股,000829,关注函,CDD00082956369.pdf
247,2019-12-26,ST宜化,000422,关注函,CDD00042256349.pdf
248,2019-12-26,ST双环,000707,关注函,CDD00070756354.pdf
249,2019-12-26,欣龙控股,000955,关注函,CDD00095556347.pdf
250,2019-12-25,金宇车城,000803,关注函,CDD00080356360.pdf
251,2019-12-25,新华联,000620,问询函,CDD00062056350.pdf
252,2019-12-24,中润资源,000506,关注函,CDD00050656327.pdf
253,2019-12-24,招商蛇口,001979,非许可类重组问询函,CDD00197956339.pdf
254,2019-12-22,*ST 南糖,000911,关注函,CDD00091156332.pdf
255,2019-12-20,供销大集,000564,关注函,CDD00056456330.pdf
256,2019-12-20,永安林业,000663,关注函,CDD00066356331.pdf
257,2019-12-19,ST银亿,000981,关注函,CDD00098156299.pdf
258,2019-12-18,冀中能源,000937,关注函,CDD00093756308.pdf
259,2019-12-18,ST宜化,000422,关注函,CDD00042256306.pdf
260,2019-12-17,华控赛格,000068,关注函,CDD00006856302.pdf
261,2019-12-17,中国中期,000996,关注函,CDD00099656301.pdf
262,2019-12-17,兴业矿业,000426,关注函,CDD00042656292.pdf
263,2019-12-16,四环生物,000518,关注函,CDD00051856288.pdf
264,2019-12-15,全新好,000007,关注函,CDD00000756284.pdf
265,2019-12-15,东方钽业,000962,关注函,CDD00096256285.pdf
266,2019-12-13,宝新能源,000690,关注函,CDD00069056273.pdf
267,2019-12-13,ST双环,000707,关注函,CDD00070756277.pdf
268,2019-12-11,贵州轮胎,000589,关注函,CDD00058956242.pdf
269,2019-12-10,*ST大洲,000571,关注函,CDD00057156265.pdf
270,2019-12-10,ST南风,000737,关注函,CDD00073756258.pdf
271,2019-12-10,长城动漫,000835,关注函,CDD00083556264.pdf
272,2019-12-10,供销大集,000564,关注函,CDD00056456240.pdf
273,2019-12-10,当代东方,000673,关注函,CDD00067356260.pdf
274,2019-12-06,*ST美丽,000010,关注函,CDD00001056234.pdf
275,2019-12-04,京粮控股,000505,许可类重组问询函,CDD00050556223.pdf
276,2019-11-29,华闻集团,000793,关注函,CDD00079356200.pdf
277,2019-11-27,中迪投资,000609,关注函,CDD00060956157.pdf
278,2019-11-26,全新好,000007,关注函,CDD00000756162.pdf
279,2019-11-22,东旭蓝天,000040,问询函,CDD00004056152.pdf
280,2019-11-20,天夏智慧,000662,关注函,CDD00066256143.pdf
281,2019-11-19,东旭光电,000413,问询函,CDD00041356134.pdf
282,2019-11-18,攀钢钒钛,000629,非许可类重组问询函,CDD00062956121.pdf
283,2019-11-18,中信特钢,000708,非许可类重组问询函,CDD00070856113.pdf
284,2019-11-18,全新好,000007,关注函,CDD00000756126.pdf
285,2019-11-15,全新好,000007,关注函,CDD00000756110.pdf
286,2019-11-07,金宇车城,000803,关注函,CDD00080356085.pdf
287,2019-11-07,亚太实业,000691,非许可类重组问询函,CDD00069156068.pdf
288,2019-11-06,*ST凯迪,000939,关注函,CDD00093955994.pdf
289,2019-11-05,*ST生物,000504,非许可类重组问询函,CDD00050456069.pdf
290,2019-11-05,ST地矿,000409,关注函,CDD00040956073.pdf
291,2019-10-31,荣丰控股,000668,非许可类重组问询函,CDD00066856033.pdf
292,2019-10-31,金洲慈航,000587,关注函,CDD00058756036.pdf
293,2019-10-31,恒天海龙,000677,关注函,CDD00067756048.pdf
294,2019-10-30,*ST舜喆B,000168,关注函,CDD00016856035.pdf
295,2019-10-30,茂化实华,000637,关注函,CDD00063756043.pdf
296,2019-10-28,京蓝科技,000711,关注函,CDD00071156026.pdf
297,2019-10-22,常山北明,000158,关注函,CDD00015855999.pdf
298,2019-10-17,北京文化,000802,关注函,CDD00080255960.pdf
299,2019-10-17,全新好,000007,关注函,CDD00000755944.pdf
300,2019-10-17,一汽夏利,000927,非许可类重组问询函,CDD00092755917.pdf
